BASE_YM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,SIGNGU_ACCTO_FCLTY_CO,SIGNGU_ACCTO_POPLTN_CO,PSNBY_FCLTY_CO,PSNBY_FCL_CO_RANK_CO
"202107","3100000000","울산광역시","3171000000","울주군","84","221915","0.00038","152"
"202107","3600000000","세종특별자치시","3611000000","세종시","73","364364","0.00020","185"
"202107","4100000000","경기도","4111000000","수원시","251","1183615","0.00021","179"
"202107","4100000000","경기도","4113000000","성남시","235","931756","0.00025","174"
"202107","4100000000","경기도","4115000000","의정부시","135","462588","0.00029","168"
"202107","4100000000","경기도","4117000000","안양시","34","548960","0.00006","224"
"202107","4100000000","경기도","4119000000","부천시","417","810069","0.00051","132"
"202107","4100000000","경기도","4121000000","광명시","29","295560","0.00010","214"
"202107","4100000000","경기도","4122000000","평택시","226","551603","0.00041","144"
"202107","4100000000","경기도","4125000000","동두천시","133","93447","0.00142","68"
"202107","4100000000","경기도","4127000000","안산시","116","654678","0.00018","187"
"202107","4100000000","경기도","4128000000","고양시","312","1081045","0.00029","169"
"202107","4100000000","경기도","4129000000","과천시","49","69509","0.00070","106"
"202107","4100000000","경기도","4131000000","구리시","53","193954","0.00027","172"
"202107","4100000000","경기도","4136000000","남양주시","152","725031","0.00021","181"
"202107","4100000000","경기도","4137000000","오산시","82","230657","0.00036","155"
"202107","4100000000","경기도","4139000000","시흥시","159","511747","0.00031","162"
"202107","4100000000","경기도","4141000000","군포시","30","270293","0.00011","209"
"202107","4100000000","경기도","4143000000","의왕시","21","162925","0.00013","204"
"202107","4100000000","경기도","4145000000","하남시","51","308390","0.00017","196"
"202107","4100000000","경기도","4146000000","용인시","267","1079049","0.00025","176"
"202107","4100000000","경기도","4148000000","파주시","110","473673","0.00023","177"
"202107","4100000000","경기도","4150000000","이천시","215","221697","0.00097","86"
"202107","4100000000","경기도","4155000000","안성시","77","189298","0.00041","145"
"202107","4100000000","경기도","4157000000","김포시","36","484481","0.00007","220"
"202107","4100000000","경기도","4159000000","화성시","496","872537","0.00057","128"
"202107","4100000000","경기도","4161000000","광주시","59","385000","0.00015","201"
"202107","4100000000","경기도","4163000000","양주시","230","235495","0.00098","84"
"202107","4100000000","경기도","4165000000","포천시","110","147855","0.00074","102"
"202107","4100000000","경기도","4167000000","여주시","69","112203","0.00061","117"
"202107","4100000000","경기도","4180000000","연천군","78","42985","0.00181","51"
"202107","4100000000","경기도","4182000000","가평군","78","62348","0.00125","76"
"202107","4100000000","경기도","4183000000","양평군","93","120419","0.00077","100"
"202107","4200000000","강원도","4211000000","춘천시","205","282592","0.00073","103"
"202107","4200000000","강원도","4213000000","원주시","350","355432","0.00098","83"
"202107","4200000000","강원도","4215000000","강릉시","354","212957","0.00166","53"
"202107","4200000000","강원도","4217000000","동해시","80","90039","0.00089","90"
"202107","4200000000","강원도","4219000000","태백시","151","41341","0.00365","24"
"202107","4200000000","강원도","4221000000","속초시","75","82377","0.00091","88"
"202107","4200000000","강원도","4223000000","삼척시","89","63952","0.00139","71"
"202107","4200000000","강원도","4272000000","홍천군","169","68573","0.00246","35"
"202107","4200000000","강원도","4273000000","횡성군","144","46652","0.00309","27"
"202107","4200000000","강원도","4275000000","영월군","153","38064","0.00402","19"
"202107","4200000000","강원도","4276000000","평창군","96","41060","0.00234","39"
"202107","4200000000","강원도","4277000000","정선군","72","35902","0.00201","46"
"202107","4200000000","강원도","4278000000","철원군","33","43832","0.00075","101"
"202107","4200000000","강원도","4279000000","화천군","39","24369","0.00160","56"
"202107","4200000000","강원도","4280000000","양구군","57","21981","0.00259","32"
"202107","4200000000","강원도","4281000000","인제군","42","31947","0.00131","73"
"202107","4200000000","강원도","4282000000","고성군","56","26960","0.00208","45"
"202107","4200000000","강원도","4283000000","양양군","80","28110","0.00285","28"
"202107","4300000000","충청북도","4311000000","청주시","913","847642","0.00108","82"
"202107","4300000000","충청북도","4313000000","충주시","321","209602","0.00153","62"
"202107","4300000000","충청북도","4315000000","제천시","39","132269","0.00029","167"
"202107","4300000000","충청북도","4372000000","보은군","51","32062","0.00159","58"
"202107","4300000000","충청북도","4373000000","옥천군","299","50312","0.00594","7"
"202107","4300000000","충청북도","4374000000","영동군","73","46261","0.00158","60"
"202107","4300000000","충청북도","4374500000","증평군","10","36470","0.00027","170"
"202107","4300000000","충청북도","4375000000","진천군","215","84845","0.00253","33"
"202107","4300000000","충청북도","4376000000","괴산군","23","37229","0.00062","115"
"202107","4300000000","충청북도","4377000000","음성군","129","92231","0.00140","70"
"202107","4300000000","충청북도","4380000000","단양군","31","28578","0.00108","81"
"202107","4400000000","충청남도","4413000000","천안시","135","657584","0.00021","183"
"202107","4400000000","충청남도","4415000000","공주시","75","103572","0.00072","104"
"202107","4400000000","충청남도","4418000000","보령시","61","98922","0.00062","116"
"202107","4400000000","충청남도","4420000000","아산시","213","321170","0.00066","111"
"202107","4400000000","충청남도","4421000000","서산시","103","176205","0.00058","125"
"202107","4400000000","충청남도","4423000000","논산시","66","115239","0.00057","127"
"202107","4400000000","충청남도","4425000000","계룡시","42","43209","0.00097","85"
"202107","4400000000","충청남도","4427000000","당진시","79","166937","0.00047","135"
"202107","4400000000","충청남도","4471000000","금산군","72","50826","0.00142","69"
"202107","4400000000","충청남도","4476000000","부여군","59","64336","0.00092","87"
"202107","4400000000","충청남도","4477000000","서천군","31","51072","0.00061","120"
"202107","4400000000","충청남도","4479000000","청양군","44","30493","0.00144","67"
"202107","4400000000","충청남도","4480000000","홍성군","39","99425","0.00039","151"
"202107","4400000000","충청남도","4481000000","예산군","208","77284","0.00269","30"
"202107","4400000000","충청남도","4482500000","태안군","23","61931","0.00037","153"
"202107","4500000000","전라북도","4511000000","전주시","42","657664","0.00006","223"
"202107","4500000000","전라북도","4513000000","군산시","33","266226","0.00012","206"
"202107","4500000000","전라북도","4514000000","익산시","146","279836","0.00052","131"
"202107","4500000000","전라북도","4518000000","정읍시","168","107349","0.00156","61"
"202107","4500000000","전라북도","4519000000","남원시","48","80027","0.00060","122"
"202107","4500000000","전라북도","4521000000","김제시","48","81406","0.00059","124"
"202107","4500000000","전라북도","4571000000","완주군","101","91197","0.00111","80"
"202107","4500000000","전라북도","4572000000","진안군","158","25113","0.00629","5"
"202107","4500000000","전라북도","4573000000","무주군","38","23849","0.00159","57"
"202107","4500000000","전라북도","4574000000","장수군","43","21854","0.00197","47"
"202107","4500000000","전라북도","4575000000","임실군","49","26952","0.00182","50"
"202107","4500000000","전라북도","4577000000","순창군","24","27219","0.00088","91"
"202107","4500000000","전라북도","4579000000","고창군","43","53826","0.00080","94"
"202107","4500000000","전라북도","4580000000","부안군","83","51384","0.00162","55"
"202107","4600000000","전라남도","4611000000","목포시","183","220379","0.00083","93"
"202107","4600000000","전라남도","4613000000","여수시","322","278123","0.00116","78"
"202107","4600000000","전라남도","4615000000","순천시","424","281883","0.00150","64"
"202107","4600000000","전라남도","4617000000","나주시","48","116636","0.00041","143"
"202107","4600000000","전라남도","4623000000","광양시","120","150699","0.00080","96"
"202107","4600000000","전라남도","4671000000","담양군","42","46421","0.00090","89"
"202107","4600000000","전라남도","4672000000","곡성군","19","27835","0.00068","110"
"202107","4600000000","전라남도","4673000000","구례군","38","25181","0.00151","63"
"202107","4600000000","전라남도","4677000000","고흥군","267","63239","0.00422","16"
"202107","4600000000","전라남도","4678000000","보성군","65","39790","0.00163","54"
"202107","4600000000","전라남도","4679000000","화순군","319","62131","0.00513","9"
"202107","4600000000","전라남도","4680000000","장흥군","46","36963","0.00124","77"
"202107","4600000000","전라남도","4681000000","강진군","91","34194","0.00266","31"
"202107","4600000000","전라남도","4682000000","해남군","76","67917","0.00112","79"
"202107","4600000000","전라남도","4683000000","영암군","34","53236","0.00064","114"
"202107","4600000000","전라남도","4684000000","무안군","53","89184","0.00059","123"
"202107","4600000000","전라남도","4686000000","함평군","117","31444","0.00372","21"
"202107","4600000000","전라남도","4687000000","영광군","235","52407","0.00448","15"
"202107","4600000000","전라남도","4688000000","장성군","159","43808","0.00363","25"
